,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,emotionID,textID,sex,age,voice id,address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
1489,1489,1490,1490,3,4,f,33,16921,C:/Users/vcc/Desktop/project ml/voice/16921.wav,,,,,,,,
1718,1718,1719,1719,2,3,m,20,12963,C:/Users/vcc/Desktop/project ml/voice/12963.wav,,,,,,,,
10860,10980,11003,11003,1,10,m,29,5573,C:/Users/vcc/Desktop/project ml/voice/5573.wav,,,,,,,,
2041,2041,2042,2042,2,6,m,33,468,C:/Users/vcc/Desktop/project ml/voice/468.wav,,,,,,,,
7926,8046,8069,8069,2,7,f,45,15862,C:/Users/vcc/Desktop/project ml/voice/15862.wav,,,,,,,,
11061,11181,11204,11204,3,3,m,23,5947,C:/Users/vcc/Desktop/project ml/voice/5947.wav,,,,,,,,
2065,2065,2066,2066,4,10,m,33,446,C:/Users/vcc/Desktop/project ml/voice/446.wav,,,,,,,,
2204,2204,2205,2205,2,9,f,26,640,C:/Users/vcc/Desktop/project ml/voice/640.wav,,,,,,,,
4124,4244,4267,4267,4,1,m,32,13605,C:/Users/vcc/Desktop/project ml/voice/13605.wav,,,,,,,,
2662,2662,2664,2664,2,10,f,25,1884,C:/Users/vcc/Desktop/project ml/voice/1884.wav,,,,,,,,
8402,8522,8545,8545,4,5,m,26,12005,C:/Users/vcc/Desktop/project ml/voice/12005.wav,,,,,,,,
11482,11602,11625,11625,3,7,f,21,9120,C:/Users/vcc/Desktop/project ml/voice/9120.wav,,,,,,,,
3523,3643,3666,3666,3,1,m,40,1609,C:/Users/vcc/Desktop/project ml/voice/1609.wav,,,,,,,,
8425,8545,8568,8568,1,7,m,56,14063,C:/Users/vcc/Desktop/project ml/voice/14063.wav,,,,,,,,
14587,14707,14731,14731,4,10,m,21,10945,C:/Users/vcc/Desktop/project ml/voice/10945.wav,,,,,,,,
12283,12403,12426,12426,1,3,m,24,3585,C:/Users/vcc/Desktop/project ml/voice/3585.wav,,,,,,,,
8972,9092,9115,9115,4,0,m,55,9534,C:/Users/vcc/Desktop/project ml/voice/9534.wav,,,,,,,,
7194,7314,7337,7337,2,4,m,29,14572,C:/Users/vcc/Desktop/project ml/voice/14572.wav,,,,,,,,
13331,13451,13475,13475,1,6,m,23,3347,C:/Users/vcc/Desktop/project ml/voice/3347.wav,,,,,,,,
4162,4282,4305,4305,2,1,f,27,13643,C:/Users/vcc/Desktop/project ml/voice/13643.wav,,,,,,,,
13488,13608,13632,13632,2,9,f,55,13833,C:/Users/vcc/Desktop/project ml/voice/13833.wav,,,,,,,,
10204,10324,10347,10347,3,6,m,24,12368,C:/Users/vcc/Desktop/project ml/voice/12368.wav,,,,,,,,
3824,3944,3967,3967,4,6,m,24,2986,C:/Users/vcc/Desktop/project ml/voice/2986.wav,,,,,,,,
6531,6651,6674,6674,3,7,m,31,15425,C:/Users/vcc/Desktop/project ml/voice/15425.wav,,,,,,,,
11424,11544,11567,11567,4,4,f,21,9109,C:/Users/vcc/Desktop/project ml/voice/9109.wav,,,,,,,,
3878,3998,4021,4021,4,8,m,58,2118,C:/Users/vcc/Desktop/project ml/voice/2118.wav,,,,,,,,
7339,7459,7482,7482,4,9,f,16,14714,C:/Users/vcc/Desktop/project ml/voice/14714.wav,,,,,,,,
3733,3853,3876,3876,1,4,m,31,2895,C:/Users/vcc/Desktop/project ml/voice/2895.wav,,,,,,,,
9459,9579,9602,9602,1,1,m,28,1247,C:/Users/vcc/Desktop/project ml/voice/1247.wav,,,,,,,,
2473,2473,2474,2474,1,8,f,24,6045,C:/Users/vcc/Desktop/project ml/voice/6045.wav,,,,,,,,
15062,15182,15206,15206,3,9,m,58,3081,C:/Users/vcc/Desktop/project ml/voice/3081.wav,,,,,,,,
15478,15598,15622,15622,3,3,m,50,12476,C:/Users/vcc/Desktop/project ml/voice/12476.wav,,,,,,,,
10260,10380,10403,10403,1,2,f,19,15205,C:/Users/vcc/Desktop/project ml/voice/15205.wav,,,,,,,,
11636,11756,11779,11779,2,10,m,60,16434,C:/Users/vcc/Desktop/project ml/voice/16434.wav,,,,,,,,
5667,5787,5810,5810,2,10,m,20,10783,C:/Users/vcc/Desktop/project ml/voice/10783.wav,,,,,,,,
4513,4633,4656,4656,4,2,m,18,6184,C:/Users/vcc/Desktop/project ml/voice/6184.wav,,,,,,,,
2607,2607,2608,2608,3,2,m,60,6143,C:/Users/vcc/Desktop/project ml/voice/6143.wav,,,,,,,,
16018,16138,16162,16162,4,1,f,57,15084,C:/Users/vcc/Desktop/project ml/voice/15084.wav,,,,,,,,
16029,16149,16173,16173,1,2,m,63,15125,C:/Users/vcc/Desktop/project ml/voice/15125.wav,,,,,,,,
10943,11063,11086,11086,1,4,f,31,5829,C:/Users/vcc/Desktop/project ml/voice/5829.wav,,,,,,,,
4688,4808,4831,4831,2,7,f,25,6362,C:/Users/vcc/Desktop/project ml/voice/6362.wav,,,,,,,,
5665,5785,5808,5808,2,8,m,20,10815,C:/Users/vcc/Desktop/project ml/voice/10815.wav,,,,,,,,
8502,8622,8645,8645,1,4,f,56,14131,C:/Users/vcc/Desktop/project ml/voice/14131.wav,,,,,,,,
1035,1035,1036,1036,2,10,m,20,11419,C:/Users/vcc/Desktop/project ml/voice/11419.wav,,,,,,,,
13186,13306,13330,13330,4,9,f,14,4412,C:/Users/vcc/Desktop/project ml/voice/4412.wav,,,,,,,,
14704,14824,14848,14848,1,10,f,8,1763,C:/Users/vcc/Desktop/project ml/voice/1763.wav,,,,,,,,
4298,4418,4441,4441,4,3,m,29,774,C:/Users/vcc/Desktop/project ml/voice/774.wav,,,,,,,,
4890,5010,5033,5033,4,6,m,35,7760,C:/Users/vcc/Desktop/project ml/voice/7760.wav,,,,,,,,
6186,6306,6329,6329,4,10,f,35,12745,C:/Users/vcc/Desktop/project ml/voice/12745.wav,,,,,,,,
510,510,510,510,4,2,f,50,2414,C:/Users/vcc/Desktop/project ml/voice/2414.wav,,,,,,,,
8985,9105,9128,9128,2,2,f,50,9580,C:/Users/vcc/Desktop/project ml/voice/9580.wav,,,,,,,,
15436,15556,15580,15580,1,3,f,28,12434,C:/Users/vcc/Desktop/project ml/voice/12434.wav,,,,,,,,
349,349,349,349,4,1,f,29,16320,C:/Users/vcc/Desktop/project ml/voice/16320.wav,,,,,,,,
9486,9606,9629,9629,4,7,m,28,1274,C:/Users/vcc/Desktop/project ml/voice/1274.wav,,,,,,,,
7555,7675,7698,7698,3,4,f,52,5231,C:/Users/vcc/Desktop/project ml/voice/5231.wav,,,,,,,,
5756,5876,5899,5899,3,9,f,27,10739,C:/Users/vcc/Desktop/project ml/voice/10739.wav,,,,,,,,
15236,15356,15380,15380,1,9,m,40,4489,C:/Users/vcc/Desktop/project ml/voice/4489.wav,,,,,,,,
2303,2303,2304,2304,4,8,f,24,718,C:/Users/vcc/Desktop/project ml/voice/718.wav,,,,,,,,
10581,10701,10724,10724,1,8,f,14,8165,C:/Users/vcc/Desktop/project ml/voice/8165.wav,,,,,,,,
327,327,327,327,1,9,f,29,16349,C:/Users/vcc/Desktop/project ml/voice/16349.wav,,,,,,,,
14937,15057,15081,15081,3,10,f,54,6815,C:/Users/vcc/Desktop/project ml/voice/6815.wav,,,,,,,,
4806,4926,4949,4949,4,5,f,36,7676,C:/Users/vcc/Desktop/project ml/voice/7676.wav,,,,,,,,
14608,14728,14752,14752,1,6,m,21,11006,C:/Users/vcc/Desktop/project ml/voice/11006.wav,,,,,,,,
3234,3354,3377,3377,2,9,f,26,14392,C:/Users/vcc/Desktop/project ml/voice/14392.wav,,,,,,,,
11927,12047,12070,12070,2,3,m,29,7226,C:/Users/vcc/Desktop/project ml/voice/7226.wav,,,,,,,,
11621,11741,11764,11764,3,6,f,54,16419,C:/Users/vcc/Desktop/project ml/voice/16419.wav,,,,,,,,
1640,1640,1641,1641,2,5,m,58,12891,C:/Users/vcc/Desktop/project ml/voice/12891.wav,,,,,,,,
12194,12314,12337,12337,4,9,f,19,14794,C:/Users/vcc/Desktop/project ml/voice/14794.wav,,,,,,,,
6645,6765,6788,6788,3,4,m,56,7391,C:/Users/vcc/Desktop/project ml/voice/7391.wav,,,,,,,,
3326,3446,3469,3469,1,6,m,52,17007,C:/Users/vcc/Desktop/project ml/voice/17007.wav,,,,,,,,
7306,7426,7449,7449,1,6,f,16,14699,C:/Users/vcc/Desktop/project ml/voice/14699.wav,,,,,,,,
12377,12497,12520,12520,3,6,f,56,3679,C:/Users/vcc/Desktop/project ml/voice/3679.wav,,,,,,,,
10035,10155,10178,10178,2,7,f,20,3882,C:/Users/vcc/Desktop/project ml/voice/3882.wav,,,,,,,,
1088,1088,1089,1089,2,3,f,48,13451,C:/Users/vcc/Desktop/project ml/voice/13451.wav,,,,,,,,
13821,13941,13965,13965,1,8,m,51,6645,C:/Users/vcc/Desktop/project ml/voice/6645.wav,,,,,,,,
7985,8105,8128,8128,1,2,f,21,15921,C:/Users/vcc/Desktop/project ml/voice/15921.wav,,,,,,,,
7162,7282,7305,7305,3,2,m,52,14525,C:/Users/vcc/Desktop/project ml/voice/14525.wav,,,,,,,,
5755,5875,5898,5898,3,8,f,27,10735,C:/Users/vcc/Desktop/project ml/voice/10735.wav,,,,,,,,
7697,7817,7840,7840,1,10,m,24,5333,C:/Users/vcc/Desktop/project ml/voice/5333.wav,,,,,,,,
8957,9077,9100,9100,2,5,m,55,9552,C:/Users/vcc/Desktop/project ml/voice/9552.wav,,,,,,,,
14197,14317,14341,14341,2,3,f,22,2616,C:/Users/vcc/Desktop/project ml/voice/2616.wav,,,,,,,,
8801,8921,8944,8944,3,6,m,31,8876,C:/Users/vcc/Desktop/project ml/voice/8876.wav,,,,,,,,
15857,15977,16001,16001,2,8,f,22,9804,C:/Users/vcc/Desktop/project ml/voice/9804.wav,,,,,,,,
13964,14084,14108,14108,2,7,m,25,3522,C:/Users/vcc/Desktop/project ml/voice/3522.wav,,,,,,,,
8745,8865,8888,8888,3,2,m,23,8820,C:/Users/vcc/Desktop/project ml/voice/8820.wav,,,,,,,,
2760,2760,2782,2782,2,10,m,24,2004,C:/Users/vcc/Desktop/project ml/voice/2004.wav,,,,,,,,
12714,12834,12857,12857,4,10,m,29,8496,C:/Users/vcc/Desktop/project ml/voice/8496.wav,,,,,,,,
9472,9592,9615,9615,2,4,m,28,1260,C:/Users/vcc/Desktop/project ml/voice/1260.wav,,,,,,,,
5174,5294,5317,5317,4,8,m,34,15548,C:/Users/vcc/Desktop/project ml/voice/15548.wav,,,,,,,,
16052,16172,16196,16196,3,5,m,63,15139,C:/Users/vcc/Desktop/project ml/voice/15139.wav,,,,,,,,
14855,14975,14999,14999,3,8,m,23,6767,C:/Users/vcc/Desktop/project ml/voice/6767.wav,,,,,,,,
4440,4560,4583,4583,2,5,m,27,940,C:/Users/vcc/Desktop/project ml/voice/940.wav,,,,,,,,
16396,16516,16540,16540,2,3,m,26,12115,C:/Users/vcc/Desktop/project ml/voice/12115.wav,,,,,,,,
14740,14860,14884,14884,1,9,m,49,1839,C:/Users/vcc/Desktop/project ml/voice/1839.wav,,,,,,,,
7180,7300,7323,7323,4,10,m,52,14518,C:/Users/vcc/Desktop/project ml/voice/14518.wav,,,,,,,,
10813,10933,10956,10956,1,3,f,23,5545,C:/Users/vcc/Desktop/project ml/voice/5545.wav,,,,,,,,
6073,6193,6216,6216,1,7,f,18,12690,C:/Users/vcc/Desktop/project ml/voice/12690.wav,,,,,,,,
7209,7329,7352,7352,3,9,m,29,14593,C:/Users/vcc/Desktop/project ml/voice/14593.wav,,,,,,,,
15211,15331,15355,15355,4,6,m,21,3230,C:/Users/vcc/Desktop/project ml/voice/3230.wav,,,,,,,,
2429,2429,2430,2430,1,4,f,50,5989,C:/Users/vcc/Desktop/project ml/voice/5989.wav,,,,,,,,
14443,14563,14587,14587,4,4,f,45,10841,C:/Users/vcc/Desktop/project ml/voice/10841.wav,,,,,,,,
10837,10957,10980,10980,3,7,f,23,5563,C:/Users/vcc/Desktop/project ml/voice/5563.wav,,,,,,,,
11438,11558,11581,11581,1,3,f,46,9182,C:/Users/vcc/Desktop/project ml/voice/9182.wav,,,,,,,,
395,395,395,395,4,7,f,24,15984,C:/Users/vcc/Desktop/project ml/voice/15984.wav,,,,,,,,
10154,10274,10297,10297,2,6,f,26,12327,C:/Users/vcc/Desktop/project ml/voice/12327.wav,,,,,,,,
2621,2621,2622,2622,4,6,m,60,6160,C:/Users/vcc/Desktop/project ml/voice/6160.wav,,,,,,,,
13276,13396,13420,13420,2,2,f,20,3292,C:/Users/vcc/Desktop/project ml/voice/3292.wav,,,,,,,,
1455,1455,1456,1456,3,10,f,51,16865,C:/Users/vcc/Desktop/project ml/voice/16865.wav,,,,,,,,
15372,15492,15516,15516,3,5,f,35,4595,C:/Users/vcc/Desktop/project ml/voice/4595.wav,,,,,,,,
6885,7005,7028,7028,3,5,f,28,3955,C:/Users/vcc/Desktop/project ml/voice/3955.wav,,,,,,,,
15134,15254,15278,15278,3,7,f,19,3153,C:/Users/vcc/Desktop/project ml/voice/3153.wav,,,,,,,,
1069,1069,1070,1070,4,4,m,25,13417,C:/Users/vcc/Desktop/project ml/voice/13417.wav,,,,,,,,
8585,8705,8728,8728,1,7,m,24,14223,C:/Users/vcc/Desktop/project ml/voice/14223.wav,,,,,,,,
6173,6293,6316,6316,3,7,f,35,12772,C:/Users/vcc/Desktop/project ml/voice/12772.wav,,,,,,,,
3667,3787,3810,3810,3,7,f,24,1713,C:/Users/vcc/Desktop/project ml/voice/1713.wav,,,,,,,,
12182,12302,12325,12325,4,6,f,19,14782,C:/Users/vcc/Desktop/project ml/voice/14782.wav,,,,,,,,
14784,14904,14928,14928,1,10,m,24,1843,C:/Users/vcc/Desktop/project ml/voice/1843.wav,,,,,,,,
3370,3490,3513,3513,1,10,f,49,17023,C:/Users/vcc/Desktop/project ml/voice/17023.wav,,,,,,,,
8222,8342,8365,8365,3,10,f,14,11824,C:/Users/vcc/Desktop/project ml/voice/11824.wav,,,,,,,,
5590,5710,5733,5733,1,3,f,20,10588,C:/Users/vcc/Desktop/project ml/voice/10588.wav,,,,,,,,
3510,3630,3653,3653,2,8,f,48,1556,C:/Users/vcc/Desktop/project ml/voice/1556.wav,,,,,,,,
7513,7633,7656,7656,1,4,m,36,5189,C:/Users/vcc/Desktop/project ml/voice/5189.wav,,,,,,,,
15614,15734,15758,15758,3,7,f,19,12612,C:/Users/vcc/Desktop/project ml/voice/12612.wav,,,,,,,,
15711,15831,15855,15855,4,1,m,24,9658,C:/Users/vcc/Desktop/project ml/voice/9658.wav,,,,,,,,
11185,11305,11328,11328,3,8,f,23,10210,C:/Users/vcc/Desktop/project ml/voice/10210.wav,,,,,,,,
12681,12801,12824,12824,3,2,m,29,8503,C:/Users/vcc/Desktop/project ml/voice/8503.wav,,,,,,,,
9709,9829,9852,9852,3,3,f,38,1497,C:/Users/vcc/Desktop/project ml/voice/1497.wav,,,,,,,,
8669,8789,8812,8812,3,3,f,21,8744,C:/Users/vcc/Desktop/project ml/voice/8744.wav,,,,,,,,
10377,10497,10520,10520,4,9,m,47,15316,C:/Users/vcc/Desktop/project ml/voice/15316.wav,,,,,,,,
15627,15747,15771,15771,4,10,f,19,12585,C:/Users/vcc/Desktop/project ml/voice/12585.wav,,,,,,,,
9123,9243,9266,9266,1,7,m,23,9358,C:/Users/vcc/Desktop/project ml/voice/9358.wav,,,,,,,,
9779,9899,9922,9922,1,1,f,25,1051,C:/Users/vcc/Desktop/project ml/voice/1051.wav,,,,,,,,
15684,15804,15828,15828,1,5,m,50,9631,C:/Users/vcc/Desktop/project ml/voice/9631.wav,,,,,,,,
16235,16355,16379,16379,3,8,f,27,13224,C:/Users/vcc/Desktop/project ml/voice/13224.wav,,,,,,,,
5628,5748,5771,5771,1,1,f,27,10702,C:/Users/vcc/Desktop/project ml/voice/10702.wav,,,,,,,,
14965,15085,15109,15109,2,8,m,56,6886,C:/Users/vcc/Desktop/project ml/voice/6886.wav,,,,,,,,
5644,5764,5787,5787,1,7,m,30,10770,C:/Users/vcc/Desktop/project ml/voice/10770.wav,,,,,,,,
4594,4714,4737,4737,1,3,f,53,6265,C:/Users/vcc/Desktop/project ml/voice/6265.wav,,,,,,,,
12129,12249,12272,12272,3,3,m,26,14929,C:/Users/vcc/Desktop/project ml/voice/14929.wav,,,,,,,,
14755,14875,14899,14899,4,2,m,24,1854,C:/Users/vcc/Desktop/project ml/voice/1854.wav,,,,,,,,
5695,5815,5838,5838,2,8,f,27,10734,C:/Users/vcc/Desktop/project ml/voice/10734.wav,,,,,,,,
1046,1046,1047,1047,1,9,m,25,13434,C:/Users/vcc/Desktop/project ml/voice/13434.wav,,,,,,,,
2459,2459,2460,2460,4,4,f,50,5992,C:/Users/vcc/Desktop/project ml/voice/5992.wav,,,,,,,,
1089,1089,1090,1090,2,4,f,48,13455,C:/Users/vcc/Desktop/project ml/voice/13455.wav,,,,,,,,
11848,11968,11991,11991,2,4,m,55,7150,C:/Users/vcc/Desktop/project ml/voice/7150.wav,,,,,,,,
15977,16097,16121,16121,3,10,f,21,15039,C:/Users/vcc/Desktop/project ml/voice/15039.wav,,,,,,,,
1861,1861,1862,1862,4,9,m,59,5732,C:/Users/vcc/Desktop/project ml/voice/5732.wav,,,,,,,,
2705,2705,2727,2727,2,6,f,20,1988,C:/Users/vcc/Desktop/project ml/voice/1988.wav,,,,,,,,
20,20,20,20,3,1,m,21,15999,C:/Users/vcc/Desktop/project ml/voice/15999.wav,,,,,,,,
4350,4470,4493,4493,1,5,f,33,859,C:/Users/vcc/Desktop/project ml/voice/859.wav,,,,,,,,
10942,11062,11085,11085,4,3,f,31,5828,C:/Users/vcc/Desktop/project ml/voice/5828.wav,,,,,,,,
16441,16561,16585,16585,3,4,m,31,12160,C:/Users/vcc/Desktop/project ml/voice/12160.wav,,,,,,,,
13823,13943,13967,13967,3,8,m,51,6647,C:/Users/vcc/Desktop/project ml/voice/6647.wav,,,,,,,,
9742,9862,9885,9885,4,1,f,25,1010,C:/Users/vcc/Desktop/project ml/voice/1010.wav,,,,,,,,
11591,11711,11734,11734,1,9,f,24,16389,C:/Users/vcc/Desktop/project ml/voice/16389.wav,,,,,,,,
6685,6805,6828,6828,3,5,m,24,7435,C:/Users/vcc/Desktop/project ml/voice/7435.wav,,,,,,,,
10865,10985,11008,11008,2,5,m,29,5594,C:/Users/vcc/Desktop/project ml/voice/5594.wav,,,,,,,,
863,863,864,864,2,7,m,56,11247,C:/Users/vcc/Desktop/project ml/voice/11247.wav,,,,,,,,
8457,8577,8600,8600,4,9,m,56,14074,C:/Users/vcc/Desktop/project ml/voice/14074.wav,,,,,,,,
10400,10520,10543,10543,3,2,m,23,7943,C:/Users/vcc/Desktop/project ml/voice/7943.wav,,,,,,,,
5927,6047,6070,6070,2,10,m,44,5014,C:/Users/vcc/Desktop/project ml/voice/5014.wav,,,,,,,,
9426,9546,9569,9569,4,2,m,43,1214,C:/Users/vcc/Desktop/project ml/voice/1214.wav,,,,,,,,
11498,11618,11641,11641,1,8,m,23,9162,C:/Users/vcc/Desktop/project ml/voice/9162.wav,,,,,,,,
9539,9659,9682,9682,1,1,m,26,1327,C:/Users/vcc/Desktop/project ml/voice/1327.wav,,,,,,,,
1397,1397,1398,1398,2,2,m,38,16832,C:/Users/vcc/Desktop/project ml/voice/16832.wav,,,,,,,,
13637,13757,13781,13781,1,10,f,41,13955,C:/Users/vcc/Desktop/project ml/voice/13955.wav,,,,,,,,
5434,5554,5577,5577,4,1,m,20,8540,C:/Users/vcc/Desktop/project ml/voice/8540.wav,,,,,,,,
16319,16439,16463,16463,4,3,f,51,12037,C:/Users/vcc/Desktop/project ml/voice/12037.wav,,,,,,,,
10123,10243,10266,10266,3,5,m,31,12284,C:/Users/vcc/Desktop/project ml/voice/12284.wav,,,,,,,,
7807,7927,7950,7950,3,7,m,39,15743,C:/Users/vcc/Desktop/project ml/voice/15743.wav,,,,,,,,
10679,10799,10822,10822,3,8,f,20,8247,C:/Users/vcc/Desktop/project ml/voice/8247.wav,,,,,,,,
14181,14301,14325,14325,2,9,m,45,11779,C:/Users/vcc/Desktop/project ml/voice/11779.wav,,,,,,,,
5037,5157,5180,5180,3,3,m,25,7907,C:/Users/vcc/Desktop/project ml/voice/7907.wav,,,,,,,,
15599,15719,15743,15743,4,3,f,19,12597,C:/Users/vcc/Desktop/project ml/voice/12597.wav,,,,,,,,
3295,3415,3438,3438,3,4,m,27,14453,C:/Users/vcc/Desktop/project ml/voice/14453.wav,,,,,,,,
6574,6694,6717,6717,4,3,f,24,7308,C:/Users/vcc/Desktop/project ml/voice/7308.wav,,,,,,,,
5747,5867,5890,5890,3,10,m,55,10658,C:/Users/vcc/Desktop/project ml/voice/10658.wav,,,,,,,,
7221,7341,7364,7364,1,1,f,24,14599,C:/Users/vcc/Desktop/project ml/voice/14599.wav,,,,,,,,
9768,9888,9911,9911,2,8,f,25,1036,C:/Users/vcc/Desktop/project ml/voice/1036.wav,,,,,,,,
5011,5131,5154,5154,1,7,f,25,7881,C:/Users/vcc/Desktop/project ml/voice/7881.wav,,,,,,,,
6997,7117,7140,7140,2,7,m,23,4082,C:/Users/vcc/Desktop/project ml/voice/4082.wav,,,,,,,,
12852,12972,12996,12996,3,5,m,62,142,C:/Users/vcc/Desktop/project ml/voice/142.wav,,,,,,,,
7973,8093,8116,8116,1,9,m,25,15909,C:/Users/vcc/Desktop/project ml/voice/15909.wav,,,,,,,,
8180,8300,8323,8323,1,10,f,35,11782,C:/Users/vcc/Desktop/project ml/voice/11782.wav,,,,,,,,
7166,7286,7309,7309,3,6,m,52,14541,C:/Users/vcc/Desktop/project ml/voice/14541.wav,,,,,,,,
3599,3719,3742,3742,3,10,f,26,1565,C:/Users/vcc/Desktop/project ml/voice/1565.wav,,,,,,,,
4578,4698,4721,4721,1,9,m,24,6249,C:/Users/vcc/Desktop/project ml/voice/6249.wav,,,,,,,,
4840,4960,4983,4983,2,4,f,51,7710,C:/Users/vcc/Desktop/project ml/voice/7710.wav,,,,,,,,
15816,15936,15960,15960,1,8,m,23,9763,C:/Users/vcc/Desktop/project ml/voice/9763.wav,,,,,,,,
15498,15618,15642,15642,3,8,m,50,12496,C:/Users/vcc/Desktop/project ml/voice/12496.wav,,,,,,,,
4831,4951,4974,4974,1,2,f,51,7701,C:/Users/vcc/Desktop/project ml/voice/7701.wav,,,,,,,,
7289,7409,7432,7432,3,9,m,24,14673,C:/Users/vcc/Desktop/project ml/voice/14673.wav,,,,,,,,
11327,11447,11470,11470,1,4,f,52,10352,C:/Users/vcc/Desktop/project ml/voice/10352.wav,,,,,,,,
3261,3381,3404,3404,1,6,f,24,14419,C:/Users/vcc/Desktop/project ml/voice/14419.wav,,,,,,,,
6680,6800,6823,6823,2,10,m,24,7414,C:/Users/vcc/Desktop/project ml/voice/7414.wav,,,,,,,,
6243,6363,6386,6386,2,7,f,24,11451,C:/Users/vcc/Desktop/project ml/voice/11451.wav,,,,,,,,
6898,7018,7041,7041,4,8,f,28,3968,C:/Users/vcc/Desktop/project ml/voice/3968.wav,,,,,,,,
10538,10658,10681,10681,1,4,m,23,8109,C:/Users/vcc/Desktop/project ml/voice/8109.wav,,,,,,,,
7172,7292,7315,7315,4,2,m,52,14526,C:/Users/vcc/Desktop/project ml/voice/14526.wav,,,,,,,,
7438,7558,7581,7581,2,5,m,56,9957,C:/Users/vcc/Desktop/project ml/voice/9957.wav,,,,,,,,
16490,16610,16634,16634,4,6,m,35,12209,C:/Users/vcc/Desktop/project ml/voice/12209.wav,,,,,,,,
8469,8589,8612,8612,2,1,m,24,14080,C:/Users/vcc/Desktop/project ml/voice/14080.wav,,,,,,,,
11010,11130,11153,11153,4,10,f,24,5856,C:/Users/vcc/Desktop/project ml/voice/5856.wav,,,,,,,,
4557,4677,4700,4700,4,3,m,24,6228,C:/Users/vcc/Desktop/project ml/voice/6228.wav,,,,,,,,
9855,9975,9998,9998,1,10,f,25,1091,C:/Users/vcc/Desktop/project ml/voice/1091.wav,,,,,,,,
15305,15425,15449,15449,4,8,m,23,4528,C:/Users/vcc/Desktop/project ml/voice/4528.wav,,,,,,,,
13768,13888,13912,13912,4,4,f,45,6592,C:/Users/vcc/Desktop/project ml/voice/6592.wav,,,,,,,,
13295,13415,13439,13439,1,7,f,20,3311,C:/Users/vcc/Desktop/project ml/voice/3311.wav,,,,,,,,
3645,3765,3788,3788,1,2,f,24,1691,C:/Users/vcc/Desktop/project ml/voice/1691.wav,,,,,,,,
15099,15219,15243,15243,4,8,f,54,3118,C:/Users/vcc/Desktop/project ml/voice/3118.wav,,,,,,,,
13294,13414,13438,13438,4,6,f,20,3310,C:/Users/vcc/Desktop/project ml/voice/3310.wav,,,,,,,,
3893,4013,4036,4036,2,3,f,61,2136,C:/Users/vcc/Desktop/project ml/voice/2136.wav,,,,,,,,
5751,5871,5894,5894,3,4,f,27,10719,C:/Users/vcc/Desktop/project ml/voice/10719.wav,,,,,,,,
15255,15375,15399,15399,3,8,m,40,4487,C:/Users/vcc/Desktop/project ml/voice/4487.wav,,,,,,,,
5048,5168,5191,5191,2,6,m,25,7918,C:/Users/vcc/Desktop/project ml/voice/7918.wav,,,,,,,,
8529,8649,8672,8672,4,1,f,56,14122,C:/Users/vcc/Desktop/project ml/voice/14122.wav,,,,,,,,
223,223,223,223,3,4,m,21,16211,C:/Users/vcc/Desktop/project ml/voice/16211.wav,,,,,,,,
9250,9370,9393,9393,4,7,m,32,8961,C:/Users/vcc/Desktop/project ml/voice/8961.wav,,,,,,,,
6409,6529,6552,6552,3,3,m,24,11596,C:/Users/vcc/Desktop/project ml/voice/11596.wav,,,,,,,,
8110,8230,8253,8253,2,1,f,55,10101,C:/Users/vcc/Desktop/project ml/voice/10101.wav,,,,,,,,
15755,15875,15899,15899,4,2,m,23,9702,C:/Users/vcc/Desktop/project ml/voice/9702.wav,,,,,,,,
812,812,813,813,3,4,m,30,4911,C:/Users/vcc/Desktop/project ml/voice/4911.wav,,,,,,,,
15381,15501,15525,15525,4,4,f,35,4592,C:/Users/vcc/Desktop/project ml/voice/4592.wav,,,,,,,,
7226,7346,7369,7369,1,6,f,24,14619,C:/Users/vcc/Desktop/project ml/voice/14619.wav,,,,,,,,
5410,5530,5553,5553,4,5,m,30,13385,C:/Users/vcc/Desktop/project ml/voice/13385.wav,,,,,,,,
2430,2430,2431,2431,1,5,f,50,5993,C:/Users/vcc/Desktop/project ml/voice/5993.wav,,,,,,,,
3028,3056,3079,3079,3,4,f,22,6948,C:/Users/vcc/Desktop/project ml/voice/6948.wav,,,,,,,,
9266,9386,9409,9409,4,1,m,23,8977,C:/Users/vcc/Desktop/project ml/voice/8977.wav,,,,,,,,
2827,2827,2850,2850,3,7,m,51,11052,C:/Users/vcc/Desktop/project ml/voice/11052.wav,,,,,,,,
14298,14418,14442,14442,3,8,m,60,2717,C:/Users/vcc/Desktop/project ml/voice/2717.wav,,,,,,,,
2715,2715,2737,2737,4,8,f,20,1998,C:/Users/vcc/Desktop/project ml/voice/1998.wav,,,,,,,,
16428,16548,16572,16572,2,1,m,31,12147,C:/Users/vcc/Desktop/project ml/voice/12147.wav,,,,,,,,
14356,14476,14500,14500,1,3,m,18,2775,C:/Users/vcc/Desktop/project ml/voice/2775.wav,,,,,,,,
12867,12987,13011,13011,2,9,m,62,157,C:/Users/vcc/Desktop/project ml/voice/157.wav,,,,,,,,
2747,2747,2769,2769,1,7,m,24,2031,C:/Users/vcc/Desktop/project ml/voice/2031.wav,,,,,,,,
10780,10900,10923,10923,1,10,m,23,5493,C:/Users/vcc/Desktop/project ml/voice/5493.wav,,,,,,,,
